d_trade_date,rank,ts_code,schema_version,t_trade_date,t1_trade_date,name,candidate_source,candidate_source_sha256,candidate_row_sha256,buy_rule,max_buy_price,auction_price,auction_volume,auction_amount,t_up_limit,buy_cap_pass,auction_queue_risk,fill_observed,fill_confidence,sell_rule,sell_time,sell_price,sell_volume,gross_return,cost_bps,net_return,pnl_per_10000,is_win,model_eligible,status,auction_source,auction_source_sha256,sell_source,sell_source_sha256,truth_updated_at
20260716,3,603716.SH,premium_execution_truth_v1,20260717,20260720,塞力医疗,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,9d841c4a7aa6032dac980705cea490d3567ec9ee61f85682debd61a25a653c29,T opening call auction; published max-buy-price cap,16.2,17.05,746700.0,12731235.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,,,2026-09-04T01:39:29+08:00
20260716,4,002365.SZ,premium_execution_truth_v1,20260717,20260720,永安药业,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,620ad1a306a34d207785cd521d1148188b8ef38cc4fddea244c8f333852f9cce,T opening call auction; published max-buy-price cap,13.25,14.0,2832400.0,39653600.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,,,2026-09-04T01:39:29+08:00
20260716,5,002173.SZ,premium_execution_truth_v1,20260717,20260720,创新医疗,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,5fd039ec8fcfc4b564c16ea2b351f3f8f97e031d73568729f62b9673dbc98b92,T opening call auction; published max-buy-price cap,17.53,18.01,2359600.0,42496396.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,,,2026-09-04T01:39:29+08:00
20260716,6,603580.SH,premium_execution_truth_v1,20260717,20260720,艾艾精工,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,68a710b459f47748ebc39a13f2a86efe910dc3081cb3b4749bc6978688ab7a5a,T opening call auction; published max-buy-price cap,41.04,44.92,38500.0,1729420.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,,,2026-09-04T01:39:29+08:00
20260716,7,000676.SZ,premium_execution_truth_v1,20260717,20260720,智度股份,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,4da8a66682a7c8d8c507200d1a9b26eded95900aa52c35f0ca09a6f56bb980d5,T opening call auction; published max-buy-price cap,6.25,6.65,7839100.0,52130015.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,,,2026-09-04T01:39:29+08:00
20260716,8,603108.SH,premium_execution_truth_v1,20260717,20260720,润达医疗,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,9007a8b4ef4976c3da7ce1cbc7be1679a3bbb2bf0ca83aa4fb20a715629234a5,T opening call auction; published max-buy-price cap,10.36,10.3,981900.0,10113570.0,11.34,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-20 11:00:00,9.78,27900.0,-0.05048543689320406,35.0,-0.053985436893204064,-539.8543689320406,0.0,1,READY,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,data/market/minute_1m/2026/20260720/603108_SH.csv,9549b7862f56a232b279995b190d609590a9bd7b32131ee9b18ab33ba19d5d94,2026-09-04T01:39:29+08:00
20260716,9,600785.SH,premium_execution_truth_v1,20260717,20260720,新华百货,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,62c80d9ba78628d1e11d5bcb7a58a69f9a882134c4b3541f49cb4a190b79a460,T opening call auction; published max-buy-price cap,9.37,9.47,754300.0,7143221.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,,,2026-09-04T01:39:29+08:00
20260716,10,002739.SZ,premium_execution_truth_v1,20260717,20260720,儒意电影,outputs/premium/premium_top10_20260716.csv,254e22a0c19b2ea71fd3f37c5a18decff45ae26b96a9a3d682045e74a80d5dba,dfe06b052155695772ba078f5ba37a62a3e0be1e8fe23a3b61ef41e35fef03af,T opening call auction; published max-buy-price cap,10.37,10.99,15795800.0,173595842.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260717/stk_auction.csv,36ecab22995739b488b5991bcc5ec716f1f9d83909170b6df4f6771be6e7578f,,,2026-09-04T01:39:29+08:00
20260717,1,300577.SZ,premium_execution_truth_v1,20260720,20260721,开润股份,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,38099607020247cefa082686640b8f5d03d943c2ad7df8209eb22f905fb919ef,T opening call auction; published max-buy-price cap,20.46,20.36,1440500.0,29328580.0,24.43,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-21 11:00:00,18.14,119600.0,-0.10903732809430255,35.0,-0.11253732809430256,-1125.3732809430255,0.0,1,READY,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,data/market/minute_1m/2026/20260721/300577_SZ.csv,5330868a48882eb12dee9095767df34d56ae2a9bf26e421943f192c780567868,2026-09-04T01:39:29+08:00
20260717,2,002432.SZ,premium_execution_truth_v1,20260720,20260721,九安医疗,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,b9eb161510e744ad8dc3b54e58904942a36f034f1fd571524f5dcb154e70d406,T opening call auction; published max-buy-price cap,79.6,87.12,720250.0,62748180.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260717,3,003001.SZ,premium_execution_truth_v1,20260720,20260721,中岩大地,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,706beeaa54dc12b0742971bf68a070fd01055176d9db3e1880810825e6df6dea,T opening call auction; published max-buy-price cap,19.66,21.52,957126.0,20597351.52,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260717,4,603580.SH,premium_execution_truth_v1,20260720,20260721,艾艾精工,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,d0893f4c73db0ec9fcefe88ed5495e4077ff506431a628c3bd864041f4dd3626,T opening call auction; published max-buy-price cap,45.14,49.41,948783.0,46879368.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260717,5,002632.SZ,premium_execution_truth_v1,20260720,20260721,道明光学,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,3701a6da1ee52d641ce7b70e7a9cf5f1e9783e767d5c5b6ab945b5e9ee931e28,T opening call auction; published max-buy-price cap,10.64,9.53,3930700.0,37459571.0,11.65,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-21 11:00:00,8.58,23000.0,-0.09968520461699892,35.0,-0.10318520461699893,-1031.8520461699893,0.0,1,READY,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,data/market/minute_1m/2026/20260721/002632_SZ.csv,bb3f96f745c576f9bb1576a20d4d0f5534d4f5a02e98adefae142033d85cbacf,2026-09-04T01:39:29+08:00
20260717,6,001258.SZ,premium_execution_truth_v1,20260720,20260721,立新能源,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,dea0c0c029603e56ec59fb259db7ab73196cb733f4b26db6cb9b637f4247f707,T opening call auction; published max-buy-price cap,8.31,8.84,5668900.0,50113076.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260717,7,600644.SH,premium_execution_truth_v1,20260720,20260721,乐山电力,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,109289371c6efc2e37ca55a00066037fcb82e5389c36edd345ef779aa5e6a907,T opening call auction; published max-buy-price cap,9.06,9.1,2466100.0,22441510.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260717,8,603118.SH,premium_execution_truth_v1,20260720,20260721,共进股份,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,b56f851fa3bc3758a2061783afedaa2441ef2df80a0d1c0090d04e72b8512d9c,T opening call auction; published max-buy-price cap,15.02,16.45,21623460.0,355705917.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260717,9,300795.SZ,premium_execution_truth_v1,20260720,20260721,米奥会展,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,11f7c99f213f87fe7b7779c66b8ded7d1a649cc0d31f17f8769add5265911b8c,T opening call auction; published max-buy-price cap,10.53,12.58,2876133.0,36181753.14,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260717,10,600722.SH,premium_execution_truth_v1,20260720,20260721,金牛化工,outputs/premium/premium_top10_20260717.csv,639b27f66f7b03e97d147956344a979dcc0616e27cd6cb0f159a3f989a42c466,4d31c15af7137534d060f8674acd2e6cb5fe55c0b90b09ef75de4127e2168caa,T opening call auction; published max-buy-price cap,8.57,9.17,3214700.0,29478799.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260720/stk_auction.csv,59a8ea2959219c473a63ff3b6e4516fc1ef164f0f8b4617bdf664c8eb33f21f1,,,2026-09-04T01:39:29+08:00
20260720,1,001258.SZ,premium_execution_truth_v1,20260721,20260722,立新能源,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,840733b87810be8c05b672b036a749b0589291e5be1c4fd75d46789e940a41f7,T opening call auction; published max-buy-price cap,9.15,10.01,9944900.0,99548449.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,,,2026-09-04T01:39:29+08:00
20260720,2,600744.SH,premium_execution_truth_v1,20260721,20260722,华银电力,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,facc0617f3d1eb2e638ba0f6c531481991dbd36b4f39e3ba3b5ef6606bc6e751,T opening call auction; published max-buy-price cap,6.59,7.0,8121800.0,56852600.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,,,2026-09-04T01:39:29+08:00
20260720,3,600644.SH,premium_execution_truth_v1,20260721,20260722,乐山电力,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,de08e9e1c856d974112d39bda581ccff86b4c1336bada0888c7e07aa5bd89e7e,T opening call auction; published max-buy-price cap,9.96,9.85,2575300.0,25366705.0,10.9,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-22 11:00:00,9.98,864700.0,0.013197969543147225,35.0,0.009697969543147226,96.97969543147227,1.0,1,READY,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,data/market/minute_1m/2026/20260722/600644_SH.csv,cc4954ad295c4e4f890d45d1b5dddb7445779c39a615d0b26f5171027219f564,2026-09-04T01:39:29+08:00
20260720,4,601991.SH,premium_execution_truth_v1,20260721,20260722,大唐发电,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,19790a3729b17f1cbfcbc4c6736517c6833211f5811b2b31bbb3e3d544979e10,T opening call auction; published max-buy-price cap,6.41,6.32,16129300.0,101937176.0,7.02,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-22 11:00:00,6.95,832800.0,0.09968354430379756,35.0,0.09618354430379755,961.8354430379756,1.0,1,READY,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,data/market/minute_1m/2026/20260722/601991_SH.csv,5e7a74703b64b08a2069609242b16298c6ee9ddf8ac1611c0ad8e173c417b5ef,2026-09-04T01:39:29+08:00
20260720,5,300515.SZ,premium_execution_truth_v1,20260721,20260722,三德科技,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,1d045cdf835006ea61683085f4c8d37cb1dfaf4e089d0f37c19ad21254aecfd9,T opening call auction; published max-buy-price cap,14.93,14.86,447800.0,6654308.0,17.83,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-22 11:00:00,15.15,13200.0,0.019515477792732216,35.0,0.016015477792732217,160.15477792732216,1.0,1,READY,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,tushare:stk_mins,b690e9888f418cb8e09e8274d30dc0e8ab4fef9a76de2ad6c6c64a221b4994c4,2026-09-04T01:39:29+08:00
20260720,6,300368.SZ,premium_execution_truth_v1,20260721,20260722,汇金股份,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,f048a405a436c35f468c03c888d963b627126c16c30002b450ea13bfad1a4fdf,T opening call auction; published max-buy-price cap,9.46,9.21,1352000.0,12451920.0,11.29,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-22 11:00:00,9.53,59000.0,0.03474484256243193,35.0,0.031244842562431933,312.4484256243193,1.0,1,READY,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,tushare:stk_mins,d835fe57592e2310e78264251d99776abdc498b475239a163c20fa221e52e0c1,2026-09-04T01:39:29+08:00
20260720,7,603779.SH,premium_execution_truth_v1,20260721,20260722,威龙股份,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,bf9bdd432f3a8675140b8c6b5fa8d27808db99a67ab8fd735b578d87fd279b71,T opening call auction; published max-buy-price cap,8.72,8.96,2059100.0,18449536.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,,,2026-09-04T01:39:29+08:00
20260720,8,600396.SH,premium_execution_truth_v1,20260721,20260722,华电辽能,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,1414b636a6ec1c6a7d4ccebf1c36abcff3f776c0eced3fc4de0b6c6658fef676,T opening call auction; published max-buy-price cap,12.88,12.98,5395500.0,70033590.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,,,2026-09-04T01:39:29+08:00
20260720,9,600126.SH,premium_execution_truth_v1,20260721,20260722,杭钢股份,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,d90a5b08131095a6cbed2b00a4a95c2c080422468a51b73a861058169b3e5f03,T opening call auction; published max-buy-price cap,6.26,6.3,4864800.0,30648240.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,,,2026-09-04T01:39:29+08:00
20260720,10,301190.SZ,premium_execution_truth_v1,20260721,20260722,善水科技,outputs/premium/premium_top10_20260720.csv,c7ca1e00f31c8fecdfea82f133164252add59490af34308587d1cd8ff79a6c67,3e4da941546fe0ee45e7cb9b901f6a3a69cd1548233f4fb75ccee862d15dc8ae,T opening call auction; published max-buy-price cap,17.51,18.06,349700.0,6315582.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260721/stk_auction.csv,7c71eeac41e8b802a8e14483316577b7c9cc73b9732e11bcd09abbf204cdbafa,,,2026-09-04T01:39:29+08:00
20260721,1,001258.SZ,premium_execution_truth_v1,20260722,20260723,立新能源,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,c010aebb6b53ac1b68ee19e2d4c4af967227f75b7dd5d5a6d1a0ecd676195776,T opening call auction; published max-buy-price cap,10.06,10.9,8427500.0,91859750.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,,,2026-09-04T01:39:29+08:00
20260721,2,603986.SH,premium_execution_truth_v1,20260722,20260723,兆易创新,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,67c3920a6836e5c8cc42e9a1a58c24a5254a206462508418604e0a6edcb5e5e8,T opening call auction; published max-buy-price cap,477.91,479.94,1958800.0,940106472.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,,,2026-09-04T01:39:29+08:00
20260721,3,002432.SZ,premium_execution_truth_v1,20260722,20260723,九安医疗,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,ee6307135c42306a9cdf42197aa3c4f8df6aa19b46014f170233d0c426d3713b,T opening call auction; published max-buy-price cap,80.15,83.31,1814100.0,151132671.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,,,2026-09-04T01:39:29+08:00
20260721,4,688002.SH,premium_execution_truth_v1,20260722,20260723,睿创微纳,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,62f2262712a11ec91114d2a051c6d812f47d1c2a3514f3eb52b6474e6211f4c5,T opening call auction; published max-buy-price cap,151.42,148.92,454620.0,67702010.0,180.8,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-23 11:00:00,150.02,29158.0,0.007386516250335928,35.0,0.0038865162503359282,38.86516250335928,1.0,1,READY,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,tushare:stk_mins,458e7ac7235e40ca3b0284ffb0bd67f5552502648e2ac5a7feb0043ff3d33979,2026-09-04T01:39:29+08:00
20260721,5,002156.SZ,premium_execution_truth_v1,20260722,20260723,通富微电,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,9e9e3b2c2eb98842f90578d5116159b84dbf30bb311a78aa503196da575d2096,T opening call auction; published max-buy-price cap,69.65,71.71,4272441.0,306376744.11,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,,,2026-09-04T01:39:29+08:00
20260721,6,688347.SH,premium_execution_truth_v1,20260722,20260723,华虹宏力,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,a741bea2f3b5d7d61bbc76233c36d5e7165b60ae706f63ebb2c996df40060b67,T opening call auction; published max-buy-price cap,399.77,388.51,534247.0,207560302.0,477.34,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-23 11:00:00,338.33,69108.0,-0.129160124578518,35.0,-0.132660124578518,-1326.60124578518,0.0,1,READY,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,tushare:stk_mins,e211e083eda6447a6206683ac44d916eb53d0aa6ff07304b69844c18f5946ca4,2026-09-04T01:39:29+08:00
20260721,7,600744.SH,premium_execution_truth_v1,20260722,20260723,华银电力,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,e488f3deb8c8426154c99a50943b600cf3d09e1c9cfdffa2fdf0076eb79a1e9b,T opening call auction; published max-buy-price cap,7.26,6.88,8087781.0,55643933.0,7.94,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-23 11:00:00,8.43,918600.0,0.22529069767441867,35.0,0.22179069767441867,2217.9069767441865,1.0,1,READY,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,data/market/minute_1m/2026/20260723/600744_SH.csv,b428dd12cdb9ede4df5946ef734987cb0a93e56a5f4ea0ea92e872f7f17ebf9e,2026-09-04T01:39:29+08:00
20260721,8,300285.SZ,premium_execution_truth_v1,20260722,20260723,国瓷材料,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,0799bd322fbca5760adfd47487825ac6a9e6db120aad1f8fd94e06d13d2e2eb4,T opening call auction; published max-buy-price cap,60.2,61.02,3310226.0,201989990.52,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,,,2026-09-04T01:39:29+08:00
20260721,9,002167.SZ,premium_execution_truth_v1,20260722,20260723,东方锆业,outputs/premium/premium_top10_20260721.csv,32eba3692a0a3dc05604559be29174b860ced66e9e8694c34d5fde8b8e8d4532,fd032420e07e8c2876c98c65eb08d4d536de69308101f3d7369b3a85f9a9c688,T opening call auction; published max-buy-price cap,16.93,17.37,4015423.0,69747897.51,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260722/stk_auction.csv,890d3ac781541643adb00a6a3ee5d28dc1bec99ad69408dccff74a15dacbc3c1,,,2026-09-04T01:39:29+08:00
