rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
38,20260624,20260624,20260625,20260626,002051.SZ,中工国际,建筑工程,13.63,FULL,0,0,Outside TOP20,只观察不追,≤13.70,只观察不追,≤13.70,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤13.70,只观察不追,≤13.70,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.367233,0.367233,38.6809,38.6809,0.469739,0.469739,48.0159,48.0159,0.274302,38.8005,0.758849,46.1051,0.8069276547417802,0.9357536470691759,0.5447525981529427,0.3860119571226209,0.42989009827628755,0.6100949608209548,0.3261197600175984,0.4564625651465612,0.6829039655387351,0.08158858646593634,0.09203798816683492,0.016756968563148605,0.06814660871571318,0.5158862189378031,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.463617,0.367233,historical_bin_blend_v1,37.2571,51.4063,40.7596,66.2634,42.2674,42.2674,46,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.564152,0.533179,0.386012,0.512957,0.449175,0.292051,78.4439,25.3688,58.39,72.89,0.313,0.0,76.1309,76.1309,0.222527,59.3347,90.2417,47.596,60.3528,37.7199,0.377199,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,37,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.08886636382169279,0.08886636382169279,up,high,0.964669,ehx:model_v1,-0.027199746624745336,0.039072192296271416,0.08513712184014219,0.13120205138401297,0.19747399030503093,13.264263965388736,14.17309484348141,14.841248538889674,15.540900602552563,16.605720360197903,0.8937262063183176,0.8937262063183176,56,34,34,0.5773789119820736,0.0,0.5396462568717202,,,,,,,,
39,20260624,20260624,20260625,20260626,000818.SZ,航锦科技,化工原料,13.46,FULL,0,0,Outside TOP20,只观察不追,≤13.53,只观察不追,≤13.53,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤13.53,只观察不追,≤13.53,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.431852,0.431852,48.0615,48.0615,0.468859,0.468859,52.9986,52.9986,0.605676,62.2519,0.754448,65.034,0.8069276547417802,0.9357536470691759,0.5447525981529427,0.3860119571226209,0.42989009827628755,0.6100949608209548,0.3261197600175984,0.4564625651465612,0.6829039655387351,0.08158858646593634,0.09203798816683492,0.016756968563148605,0.06814660871571318,0.5158862189378031,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.56303,0.431852,historical_bin_blend_v1,42.8477,51.3843,54.9593,65.1588,48.842,48.842,32,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.563518,0.556442,0.386012,0.512723,0.449382,0.295504,78.4439,25.3688,56.13,71.13,0.334,0.0,74.9305,74.9305,0.227597,59.3347,90.2417,49.44,60.1269,37.567,0.37567,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,38,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.08886636382169279,0.08886636382169279,up,high,0.933109,ehx:model_v1,-0.061865062295246076,0.024857310345233453,0.08513712184014219,0.14541693333505093,0.23213930597553203,12.652530844494917,13.798772439702676,14.656141257039987,15.566781573139561,16.97703638792313,0.8296102019466838,0.8296102019466838,35,33,33,0.5614921254487408,0.0,0.5613085095151359,,,,,,,,
40,20260624,20260624,20260625,20260626,000908.SZ,景峰医药,化学制药,6.05,FULL,0,0,Outside TOP20,只观察不追,≤6.08,只观察不追,≤6.08,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤6.08,只观察不追,≤6.08,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.454754,0.454754,49.145,49.145,0.47264,0.47264,55.1645,55.1645,0.814335,57.1035,0.814437,73.6753,0.7493268567896227,0.9547066664199266,0.5056623363660465,0.43839319279480304,0.38230535743455657,0.601172995129979,0.3979386860736819,0.4620254243251085,0.6809879206270787,0.0715162516761438,0.09639163145616227,-0.0034866543422885795,0.03673622494559795,0.5133156721889603,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.598264,0.454754,historical_bin_blend_v1,45.5479,32.9721,58.0584,66.3107,50.0637,50.0637,27,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.550112,0.588851,0.438393,0.46009,0.449335,0.291403,95.3571,25.3688,58.39,72.89,0.313,0.0,76.1688,76.1688,0.222404,11.313,39.6263,52.25,45.7163,37.3921,0.373921,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,40,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.10715135414620218,0.10715135414620218,up,high,0.96602,ehx:model_v1,-0.01106206129286015,0.055514027832706925,0.1017903689931906,0.14806671015367429,0.21464279927924257,5.983443334838699,6.395357265660746,6.698265692584522,7.015521013870887,7.498485533775742,0.9310452783255536,0.9310452783255536,29,8,8,0.5964152181750785,0.0,0.5627854721071704,,,,,,,,
41,20260624,20260624,20260625,20260626,000967.SZ,盈峰环境,环境保护,11.02,FULL,0,0,Outside TOP20,只观察不追,≤11.08,只观察不追,≤11.08,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤11.08,只观察不追,≤11.08,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.403448,0.403448,44.8205,44.8205,0.44838,0.44838,50.497,50.497,0.460018,49.076,0.769431,56.3746,0.8470518622104095,0.9307402151127446,0.5447525981529427,0.41983429932136707,0.417523615900998,0.6060948722672284,0.25942462390442206,0.4217720231552637,0.7090403926349637,0.0806313437599841,0.09818806417861589,0.005199956076748565,0.05828204155983129,0.5128898038812583,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.519332,0.403448,historical_bin_blend_v1,41.0873,39.4122,49.3413,66.3674,45.7908,45.7908,35,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.560008,0.556989,0.419834,0.431042,0.470516,0.303658,81.7602,25.3688,60.65,74.65,0.292,0.0,76.5309,76.5309,0.225381,23.1323,71.1146,50.135,50.48,35.444,0.35444,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,42,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.09214161969250106,0.09214161969250106,up,high,0.96764,ehx:model_v1,-0.02234312613150012,0.04283554600591759,0.08814055727700076,0.13344556854808393,0.19862424068550283,10.776509053939947,11.502303845896046,12.035400649011361,12.593204867727872,13.441353601356187,0.9052761509006878,0.9052761509006878,44,29,29,0.5876831284754632,0.0,0.5419240243635074,,,,,,,,
42,20260624,20260624,20260625,20260626,301669.SZ,高特电子,电气设备,45.2,FULL,0,0,Outside TOP20,只观察不追,≤45.43,只观察不追,≤45.43,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤45.43,只观察不追,≤45.43,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.183821,0.183821,37.9884,37.9884,0.640788,0.640788,46.6847,46.6847,0.012363,28.6158,0.567393,28.2452,0.7904956644141854,0.8673557545037047,0.29613836021051126,0.44236781391435986,0.7278302909547169,0.5983496256786544,0.5080117706452393,0.4044609797785109,0.7298838016030537,0.08278445829801027,0.09972246203156272,0.02337115423912611,0.05030694573215856,0.5536405171164628,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.211006,0.183821,historical_bin_blend_v1,24.9966,69.8143,36.2624,65.5665,35.2214,35.2214,69,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.682706,0.468288,0.442368,0.602234,0.394718,0.295593,55.7764,25.3688,60.65,74.65,0.292,0.0,75.8902,75.8902,0.208286,70.8812,53.2018,44.9304,64.2398,35.1472,0.351472,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,43,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07050453250539788,0.07050453250539788,up,high,0.944756,ehx:model_v1,-0.0598611569514632,0.015645899903886783,0.06813006304648188,0.12061422618907697,0.19612128304442833,42.573667565464575,45.912755990278164,48.38680486924399,50.994170028696395,54.99368551826452,0.8093653364016151,0.8093653364016151,66,64,64,0.479839494651222,0.0,0.436794288574341,,,,,,,,
43,20260624,20260624,20260625,20260626,600877.SH,电科芯片,半导体,16.2,FULL,0,0,Outside TOP20,只观察不追,≤16.28,只观察不追,≤16.28,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤16.28,只观察不追,≤16.28,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.427446,0.427446,58.3682,58.3682,0.485212,0.485212,55.4661,55.4661,0.628997,68.8087,0.759997,67.765,0.8182510603287747,0.9429654102528697,0.5250736820481055,0.514078791431862,0.43278236399580344,0.5569006928638583,0.380731179028493,0.49879953593835846,0.719141056417612,0.08817793548329447,0.10482079211244869,0.00940698380686368,0.06085967078279781,0.5387529240229876,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.556251,0.427446,historical_bin_blend_v1,45.8664,42.5143,64.4087,65.443,52.335,52.335,22,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.578463,0.602979,0.514079,0.475872,0.475951,0.310512,76.7857,25.3688,56.13,71.13,0.334,0.0,75.1578,75.1578,0.236513,27.6757,76.5092,53.4396,53.0733,35.0976,0.350976,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,44,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0846014507164138,0.0846014507164138,up,high,0.941229,ehx:model_v1,-0.057699816055530165,0.024250079940019716,0.08121259298285714,0.13817510602569458,0.2201250020212459,15.291718788037134,16.597653371022396,17.570543501605904,18.600460682039678,20.188966539415034,0.8318831346409633,0.8318831346409633,27,36,36,0.5803411463508658,0.0,0.5720259152126987,,,,,,,,
44,20260624,20260624,20260625,20260626,002240.SZ,盛新锂能,小金属,47.36,FULL,0,0,Outside TOP20,只观察不追,≤47.60,只观察不追,≤47.60,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤47.60,只观察不追,≤47.60,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.198417,0.198417,34.4634,34.4634,0.651522,0.651522,46.9466,46.9466,0.01,21.4939,0.640241,28.2637,0.7904956644141854,0.8634749908233099,0.32923071650581387,0.431097591652865,0.7181102581528478,0.6119719531614413,0.5140536414920465,0.35626134234381385,0.7304819690521454,0.08215953223845474,0.09678724856043171,0.02337115423912611,0.05339562643502668,0.5595486011124681,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.233462,0.198417,historical_bin_blend_v1,25.4921,70.0966,35.3719,66.5792,35.4221,35.4221,67,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.690435,0.468398,0.431098,0.609195,0.377564,0.28893,55.7764,25.3688,56.13,71.13,0.334,0.0,76.0668,76.0668,0.211656,70.8812,58.7455,44.246,65.124,34.932,0.34932,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,45,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07050453250539788,0.07050453250539788,up,high,0.973692,ehx:model_v1,-0.03467791338412621,0.025972557184511524,0.06813006304648188,0.11028756890845223,0.17093803947709107,45.74580425266522,48.60617341115067,50.699094659455646,52.8821344882659,56.18872028331847,0.8621504694812776,0.8621504694812776,63,63,63,0.4977214359773815,0.0,0.464755709237218,,,,,,,,
45,20260624,20260624,20260625,20260626,002674.SZ,兴业科技,纺织,23.83,FULL,0,0,Outside TOP20,只观察不追,≤23.95,只观察不追,≤23.95,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤23.95,只观察不追,≤23.95,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.352781,0.352781,48.4719,48.4719,0.535905,0.535905,52.3594,52.3594,0.611223,59.9591,0.757568,64.826,0.7383457217398124,0.8528248392396302,0.36859408574378166,0.40813802498273777,0.5124689733683627,0.5511125538302105,0.41013521067582376,0.5187089627346695,0.7283009922466964,0.06549809933695529,0.08012815317043039,0.013756327177912928,0.03198665640263933,0.49547970528724994,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.441383,0.352781,historical_bin_blend_v1,37.5939,49.1282,53.9811,66.0743,45.514,45.514,36,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.592588,0.512722,0.408138,0.509162,0.461578,0.308024,74.1327,25.3688,60.65,74.65,0.292,0.0,76.2965,76.2965,0.224641,48.1789,31.2767,48.4044,52.4756,34.1483,0.341483,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,47,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0816499663627956,0.0816499663627956,up,high,0.959267,ehx:model_v1,-0.04531845911707816,0.027719619607167727,0.07848762195069196,0.1292556242942162,0.2022937030184634,22.774166196266314,24.499798933419918,25.77571869842542,27.11808681474824,29.172864933658072,0.8514714300157769,0.8514714300157769,38,40,40,0.5958341442722916,0.0,0.5517922202213734,,,,,,,,
46,20260624,20260624,20260625,20260626,603948.SH,建业股份,化工原料,26.92,FULL,0,0,Outside TOP20,只观察不追,≤27.05,只观察不追,≤27.05,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤27.05,只观察不追,≤27.05,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,0.426623,0.426623,64.5592,64.5592,0.638968,0.638968,57.5091,57.5091,0.482118,61.6574,0.64606,57.2792,0.7483574326504185,0.8314788400924298,0.5862136288944875,0.6649377749947213,0.7042751468233847,0.4972505961712369,0.489619789494385,0.3843579176922544,0.6867140560048304,0.08179736194946136,0.09072035661671365,0.01642614043188368,0.02696198423935011,0.6127503969953625,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.554985,0.426623,historical_bin_blend_v1,49.1417,63.188,70.9804,65.8015,57.248,57.248,15,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.669597,0.625776,0.664938,0.526985,0.453595,0.295498,32.6623,25.3688,47.18,48.98,0.0,0.0,71.4576,71.4576,0.161638,58.2433,23.5102,54.8121,53.1444,33.827,0.33827,0,0,WATCH,t_attack<0.55;t1_high_profit<0.50,professional_score_rule_guarded,48,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.05947780759750818,0.05947780759750818,up,high,0.951471,ehx:model_v1,-0.07092551458403377,0.005000662901691641,0.05777615239783794,0.11055164189398424,0.18647781937971103,25.076821924024557,27.05495499630457,28.521142580524923,30.06678718222749,32.43854331155541,0.7698642993565215,0.7698642993565215,20,92,92,0.6942436056974057,0.0,0.6613271373902185,,,,,,,,
47,20260624,20260624,20260625,20260626,688123.SH,聚辰股份,半导体,165.88,FULL,0,0,Outside TOP20,只观察不追,≤166.71,只观察不追,≤166.71,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤166.71,只观察不追,≤166.71,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.100948,0.100948,32.8017,32.8017,0.585375,0.585375,43.5829,43.5829,0.011416,37.7914,0.546077,29.9258,0.8517639066464002,0.9364335421405702,0.14004849326533594,0.2947517758682657,0.6511519398834563,0.5945440387695585,0.47210401258459833,0.36776507436196215,0.7012391117888023,0.08231880199765282,0.10563737367490733,0.014177500137449879,0.06593079288109303,0.4945047556513768,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.101459,0.100948,historical_bin_blend_v1,15.854,63.0032,22.13,64.9715,25.9645,25.9645,98,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.659964,0.404653,0.294752,0.545703,0.431148,0.297277,46.5592,25.3688,47.18,48.98,0.0,0.0,70.7936,70.7936,0.157576,51.6181,85.6159,35.8884,60.3292,33.7838,0.337838,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,49,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0696024343838334,0.0696024343838334,up,high,0.927757,ehx:model_v1,-0.08101737042345153,0.0064732265847585665,0.0672870227789164,0.12810081897307424,0.21559141598128592,152.9708323456198,166.95726174388406,177.4256518155903,188.55042058893994,205.7899629588341,0.7722522817167229,0.7722522817167229,93,77,77,0.5314058925771856,0.0,0.479075144030523,,,,,,,,
48,20260624,20260624,20260625,20260626,603698.SH,航天工程,专用机械,37.36,FULL,0,0,Outside TOP20,只观察不追,≤37.55,只观察不追,≤37.55,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤37.55,只观察不追,≤37.55,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.209474,0.209474,43.5605,43.5605,0.640579,0.640579,47.2054,47.2054,0.109442,35.7322,0.607752,34.9854,0.7249875802516823,0.7510632431646073,0.31091439164831597,0.48779343755028226,0.7278302909547169,0.5339768568987177,0.47488728807019115,0.45248745119916683,0.7624629457856156,0.07406414497102322,0.09791372683732741,0.02182193208364955,0.03732148772289981,0.536139763263564,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.250473,0.209474,historical_bin_blend_v1,28.2185,68.1101,41.6465,66.5316,38.3928,38.3928,58,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.664213,0.461314,0.487793,0.559773,0.44612,0.31284,41.1141,25.3688,47.18,48.98,0.0,0.0,72.0417,72.0417,0.164306,67.7763,40.4603,43.8388,58.1486,33.7685,0.337685,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,50,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.06685190528600608,0.06685190528600608,up,high,0.972331,ehx:model_v1,-0.04055076201330249,0.02154798183778764,0.06471216726584025,0.10787635269389287,0.1699750965449841,35.875329235984246,38.17376865063753,39.85758718148519,41.615677783051716,44.28188645962986,0.8440400258440852,0.8440400258440852,61,86,86,0.5749029555108558,0.0,0.5218339536268298,,,,,,,,
